transcript_ID	Cincerta_transcript_ID	PID	k0	k4	aligned_sites
26888825	g16113.t1	0.2	0.1490693783419459	0.4622700280096313	4631
26898494	g1759.t1	0.15	0.09298568256401274	0.45199262053617795	1216
26896676	g13050.t1	0.12	0.06708379526394509	0.38775326298538726	2319
26894819	g14529.t1	0.15	0.09079081052892435	0.3816960674923496	659
26900774	g7730.t1	0.09	0.04720658996759806	0.25291936211963434	935
26902089	g2789.t1	0.17	0.11595141641524068	0.4334915014318994	2528
26894800	g13945.t1	0.15	0.08475975718215213	0.3939497309405888	831
26901421	g11234.t1	0.07	0.03767608250520088	0.24540968340631217	578
26907378	g17407.t1	0.08	0.004754374082801741	0.35378587023702374	307
26891385	g3917.t1	0.18	0.13970604906039455	0.42188815261734125	3107
26898256	g11252.t1	0.23	0.18158842807587228	0.529197159033454	3903
26906147	g8144.t1	0.11	0.06934892075407018	0.2607037312705138	1412
26891770	g15842.t1	0.17	0.08034430588679656	0.564252038962707	822
26905840	g14305.t1	0.15	0.08645354966796023	0.4408399986765892	1315
26901228	g5403.t1	0.24	0.21433258466969862	0.5348865415748136	11668
26902160	g11238.t1	0.12	0.07799228514303573	0.3862704829647679	565
26899841	g7652.t1	0.09	0.020039360050132318	0.32952499483788433	536
26906894	g10136.t1	0.19	0.12408384760221507	0.530282316501651	8078
26907476	g4648.t1	0.13	0.034714445817926314	0.5285310022207659	1078
26901734	g10859.t1	0.04	0.018988355988217423	0.1149302606198346	1213
26899529	g3111.t1	0.16	0.1060587405373714	0.32611299009051886	1014
26901925	g5711.t1	0.3	0.32405447939771664	0.6074069398960671	5651
26901582	g5582.t1	0.09	0.02707875348158724	0.3128708609035167	892
26897354	g3527.t1	0.19	0.12449103552384427	0.5275853855535121	4925
26897957	g2279.t1	0.13	0.09456137885330888	0.2991154240421219	753
26890386	g12904.t1	0.21	0.18986958544085653	0.4521396474425723	1429
26888808	g10398.t1	0.07	0.014979099890186432	0.235012364400269	705
26898697	g1711.t1	0.41	0.49493667303556377	1.0072048417217516	2239
26907581	g17397.t1	0.07	0.027442085574219045	0.1850921502619623	1029
26903437	g6131.t1	0.11	0.03884134536724517	0.37862818644102597	2194
26905841	g14333.t1	0.19	0.15945743014407301	0.480584396281972	2748
26907892	g11853.t1	0.1	0.03426370688810355	0.3654232971035489	642
26906858	g11840.t1	0.19	0.14412000434568184	0.4065304823354364	891
26898600	g1605.t1	0.15	0.09938523132440687	0.30261808035333515	1240
26899192	g1891.t1	0.17	0.1211156024183345	0.43530491820337247	1437
26896329	g9200.t1	0.24	0.21204796838571377	0.5436321835275579	1822
26899027	g1416.t1	0.14	0.05444303749739392	0.40424737554951534	1382
26893878	g2056.t1	0.08	0.005760950072876203	0.22671065390470024	1063
26901206	g5213.t1	0.15	0.10023851028149089	0.3664854715270638	2434
26896903	g11490.t1	0.1	0.05679827151069632	0.25123142276521476	908
26903201	g14922.t1	0.11	0.05542464769210945	0.32709892987585254	1330
26892984	g4596.t1	0.07	0.020690967389121788	0.2466134920768246	1823
26894708	g9419.t1	0.12	0.06667611113103464	0.3493561785117246	1033
26899083	g1488.t1	0.11	0.044467444763263836	0.3410324408019318	3502
26897264	g3603.t1	0.07	0.018293589843119344	0.2326161962278796	494
26888206	g11643.t1	0.11	0.03816991077465806	0.3831192178244929	1291
26890729	g12828.t1	0.12	0.006237042181243129	0.5198603854199589	270
26907326	g17314.t1	0.15	0.10466977309190466	0.32648855344338423	2573
26888733	g6895.t1	0.16	0.10732563273050497	0.4734538326313934	893
26895655	g8872.t1	0.22	0.17488016744441892	0.5688790024129206	9339
26900206	g9509.t1	0.11	0.05506028316691322	0.3248374795790059	1434
26893834	g450.t1	0.2	0.14634983994611622	0.44609856535494224	1110
26895837	g15362.t1	0.05	0.007001217702038788	0.22776181034866652	436
26898175	g14440.t1	0.05	0.007518859964534113	0.19543031527027716	593
26897840	g2288.t1	0.09	0.013498677091962421	0.3568362048942182	456
26888964	g10586.t1	0.07	0.01107031168734043	0.35967981019641465	271
26906956	g4934.t1	0.24	0.25767754366323137	0.4553507294249288	770
26893794	g17680.t1	0.1	0.06538139292760639	0.24195539736303096	3392
26895887	g13882.t1	0.08	0.04373436154354147	0.2615006322862734	463
26906580	g10079.t1	0.08	0.023257677556920243	0.2898412731623932	2441
26907386	g4675.t1	0.11	0.051420048546307454	0.31811793084023765	1246
26906253	g11807.t1	0.15	0.11530841223375704	0.3436660954106066	6934
26907811	g7331.t1	0.06	0.02276350756810385	0.20330843804980925	345
26896541	g3302.t1	0.11	0.059901670787500985	0.3545940871867641	2415
26900943	g7569.t1	0.18	0.12689258771526418	0.4174462893180838	2478
26901386	g11087.t1	0.12	0.06167857367772909	0.3793121030505975	683
26903523	g9846.t1	0.35	0.3619248540712649	0.8113326556531852	2853
26900536	g16882.t1	0.3	0.2904142409102698	0.690502383212636	2213
26901727	g2592.t1	0.17	0.12432031756645939	0.4046487670495963	2438
26893038	g4385.t1	0.17	0.1170850417463303	0.41548171129437117	1868
26899391	g14245.t1	0.24	0.1762239677095325	0.653966669502347	8564
26890707	g15081.t1	0.1	0.011353102310421248	0.4243558186375077	536
26902710	g5093.t1	0.1	0.05572422470904009	0.3076306236823029	4008
26897864	g2274.t1	0.15	0.10196456455661781	0.37641663810736237	5245
26891132	g15207.t1	0.16	0.10564518699928152	0.40098886209650714	3050
26897473	g3567.t1	0.14	0.08349669766834301	0.3912761385246939	5257
26907268	g4819.t1	0.07	0.022702135217713113	0.23833292938985845	2221
26897163	g14356.t1	0.27	0.23462916992565425	0.5928141859077277	7564
26892147	g697.t1	0.21	0.1298622415736774	0.6311002050573078	2309
26895508	g15399.t1	0.09	0.043394686186949125	0.23478958581932186	1698
26894282	g11359.t1	0.06	0.021682182240939096	0.21576155433883568	3021
26906531	g7247.t1	0.13	0.08833727674228764	0.3054538449998351	2394
26899227	g1879.t1	0.12	0.06878795102028185	0.28677704498513634	2007
26904857	g5804.t1	0.16	0.08924802366658897	0.3452562887504991	1005
26897777	g2264.t1	0.12	0.07116160265339906	0.3239654540563813	5140
26893332	g17548.t1	0.03	-0.0	0.09850200154581523	306
26895741	g12997.t1	0.36	0.3903240529877847	0.6262989689636769	1494
26905175	g12308.t1	0.07	0.029851064581277856	0.18610335415005957	2160
26888636	g3190.t1	0.13	0.09493468033928956	0.3137763847080541	727
26897116	g11512.t1	0.14	0.07242464879328836	0.37981524772355574	725
26896468	g13986.t1	0.61	1.1261932670480332	1.5166852460985176	4064
26898759	g9116.t1	0.05	0.013339074324912235	0.19049116999898122	1284
26896076	g12940.t1	0.15	0.10102672515868313	0.38512994288943647	816
26906884	g4709.t1	0.24	0.22357112783324462	0.4787810181793704	3181
26899413	g7576.t1	0.26	0.2374259802401073	0.6134980375795658	2298
26902986	g6667.t1	0.05	0.018003436241073062	0.1921266050592782	1209
26890916	g10232.t1	0.29	0.3250812303759909	0.4883730260330656	2085
26889771	g10516.t1	0.15	0.06681681296205219	0.490444850554998	324
26905371	g16511.t1	0.05	0.013854745670024215	0.15159313806760077	1444
26889872	g10554.t1	0.07	0.014455599459650009	0.25863036471879725	1354
26892833	g1046.t1	0.12	0.07227810956101335	0.3397255815698758	876
26906252	g17414.t1	0.17	0.1358387490050624	0.3511448674493428	6479
26900460	g7862.t1	0.22	0.1861265477420034	0.5085701319558634	16221
26896820	g3667.t1	0.09	0.04088415719750645	0.3162942217349584	1937
26888901	g16145.t1	0.27	0.29058495195411466	0.46427940630466746	683
26899830	g7798.t1	0.07	0.025265546987756522	0.1943797611700705	746
26905955	g17034.t1	0.27	0.2483001135407287	0.608425521802462	3484
26904435	g2924.t1	0.18	0.1637840692695492	0.3389888428072928	1804
26890711	g10229.t1	0.21	0.15392549017053064	0.5367802135243324	4516
26890641	g12637.t1	0.11	0.08299917591563957	0.26750620795404934	620
26907140	g4861.t1	0.09	0.06727846393895498	0.2200234558628842	2065
26902985	g6488.t1	0.06	0.005302717626584771	0.26627569086095443	1167
26900756	g13465.t1	0.22	0.1976069949901361	0.459143735721787	4866
26893663	g128.t1	0.1	0.06722644183372507	0.23995720100250167	1423
26900377	g9551.t1	0.18	0.15310756000434095	0.4530424758664786	1623
26904510	g12530.t1	0.12	0.045582288734602794	0.3579972520033563	2985
26892011	g15660.t1	0.12	0.05378072234677701	0.3708475292251586	1996
26890698	g10236.t1	0.1	0.0471504585452016	0.33115587343648056	1134
26902870	g11056.t1	0.12	0.05686252910412809	0.34776657629029584	2431
26888306	g6878.t1	0.17	0.12841959306820167	0.4509241842086025	3262
26889129	g16239.t1	0.13	0.05913125340479478	0.44577422700012115	1230
26907945	g10175.t1	0.23	0.1967610448273116	0.5397554511700304	3229
26895935	g14528.t1	0.15	0.05943702874060537	0.47608138075352874	694
26901785	g5106.t1	0.1	0.03458239707624512	0.34489438513047244	783
26888918	g10362.t1	0.15	0.09997650638987637	0.34841551835862816	2269
26902012	g5709.t1	0.19	0.16681854761243775	0.39002375450528504	1628
26904270	g6453.t1	0.22	0.16253167432757293	0.5581517635201722	870
26893691	g11400.t1	0.05	0.02783250723842344	0.17333379072254002	1367
26904196	g13730.t1	0.12	0.053849558853943366	0.4256660706979004	1460
26902290	g5205.t1	0.27	0.26501864348455384	0.6150721374228065	1326
26907597	g11913.t1	0.09	0.03689646504340806	0.31070680334273953	1707
26895552	g14096.t1	0.08	0.034880790433590214	0.26211438027469736	1946
26893766	g11352.t1	0.17	0.14625455258061404	0.3429933702386295	2022
26903778	g13715.t1	0.12	0.05506087834537256	0.39462973325384587	3045
26892595	g15722.t1	0.23	0.1873028556657431	0.5193252444768126	5607
26894368	g9381.t1	0.11	0.053594222986608736	0.2983953815422088	9415
26907190	g10076.t1	0.18	0.14741150856306473	0.4134028347820412	1663
26888320	g13614.t1	0.08	0.02791019725532574	0.25923495967294063	1018
26907177	g14749.t1	0.31	0.3660022923167591	0.5189775130401978	1455
26892141	g3831.t1	0.06	0.022223848204778338	0.17325092237264078	1060
26895483	g8950.t1	0.12	0.0708288501249338	0.2760427545314957	2086
26890844	g15167.t1	0.16	0.07559501230261378	0.5426159232094632	673
26889936	g8681.t1	0.1	0.04244875996293274	0.3084216096186858	478
26890788	g15158.t1	0.2	0.14642529806402216	0.501492120413737	6790
26908211	g7217.t1	0.25	0.21405816955030277	0.5662999771283774	4663
26890312	g12872.t1	0.18	0.13226354235558815	0.4253693985812107	2093
26896921	g3329.t1	0.09	0.020479088017700584	0.3654232971035489	621
26895259	g8795.t1	0.09	0.039691801090756915	0.31070680334273953	593
26897397	g13083.t1	0.19	0.1015784781713282	0.6734561949044688	312
26901197	g2711.t1	0.23	0.1967095878166757	0.5267844799201857	1803
26898562	g1975.t1	0.2	0.15104060097658173	0.522582711457893	3312
26900696	g8412.t1	0.16	0.13369381225442878	0.3142496081640884	4925
26890137	g12774.t1	0.12	0.04347831874345419	0.4438918848816336	1918
26901614	g5496.t1	0.23	0.19739328933261388	0.5795626733691841	1710
26897017	g9226.t1	0.12	0.05395813284114888	0.3759076237999116	3154
26892799	g4130.t1	0.19	0.1423553482849635	0.42762379766422476	1847
26896701	g16586.t1	0.13	0.07178031296788775	0.38841691896355535	1047
26901699	g10854.t1	0.27	0.22871163209448025	0.6791932381009064	4723
26892048	g4027.t1	0.07	0.014896219565041202	0.24851785196583187	520
26902107	g11022.t1	0.16	0.10216697028036334	0.45634806999742994	2122
26903852	g4308.t1	0.13	0.06333977334552619	0.3706720004439064	2509
26894412	g2176.t1	0.12	0.06080869996350631	0.3428024103458756	1537
26890700	g2009.t1	0.25	0.20015920861651332	0.5962647946245397	1162
26908212	g2355.t1	0.23	0.2792557955123488	0.4673914439647763	290
26899207	g3722.t1	0.15	0.08084742784178056	0.39605057265037263	417
26900521	g9820.t1	0.28	0.27108979545679024	0.6300287252807996	3063
26902173	g5688.t1	0.02	0.014493204619802112	0.05108356939435936	318
26907221	g17223.t1	0.16	0.12997103116110229	0.3296395008401296	7925
26902314	g2532.t1	0.21	0.15942108148775466	0.540002938797895	1174
26899576	g3143.t1	0.18	0.1360451118610505	0.4273640606144678	1653
26895984	g7496.t1	0.19	0.13471626761039937	0.4771753281991742	10176
26903415	g6415.t1	0.28	0.24813414949641305	0.6655445945304461	4716
26901880	g11115.t1	0.09	0.03838790940866736	0.2635484151284164	1469
26896136	g4873.t1	0.05	0.036178830013129146	0.08388622510242669	677
26897714	g1206.t1	0.22	0.1539938634522792	0.6212638215587949	3594
26901140	g5421.t1	0.09	0.04465379142546048	0.28017880824915803	2105
26893451	g11342.t1	0.11	0.03632671282469621	0.4222385137511455	1101
26903126	g13736.t1	0.07	0.04482465879739805	0.20154224378187743	2021
26892256	g881.t1	0.27	0.20808261553699164	0.8580864239479107	9028
26897380	g14369.t1	0.13	0.07260804627235401	0.4371680207174341	862
26888326	g3171.t1	0.11	0.07793264181013485	0.2438057945812105	1061
26904442	g2953.t1	0.2	0.1519671342874822	0.4834511294200772	68687
26896574	g3570.t1	0.09	0.019048642954207842	0.367773413920988	485
26904947	g13294.t1	0.28	0.3167728857468095	0.5084097813218676	1416
26901345	g5374.t1	0.06	0.026726298035538394	0.20694829193719658	2630
26894536	g380.t1	0.16	0.10005647662450522	0.40384438805929757	5372
26903784	g6212.t1	0.13	0.05239037040068734	0.41079306206253635	1951
26902268	g2843.t1	0.09	0.018680915934721952	0.39898083619422553	1246
26901034	g8276.t1	0.19	0.14581843422389867	0.45154900264885606	1648
26907321	g17241.t1	0.1	0.034832130190350793	0.29769765424374534	937
26888479	g13671.t1	0.18	0.14533232682654082	0.3847933256624485	1380
26891248	g7985.t1	0.12	0.09074498346497376	0.2973923780493773	709
26893754	g2202.t1	0.03	0.01099726448255573	0.11625430961024381	698
26895291	g15455.t1	0.11	0.05385673611494513	0.30237270833991386	984
26897428	g9798.t1	0.18	0.13058468686486827	0.43755329191659553	10026
26898061	g4292.t1	0.46	0.6632460518562224	1.09975280159507	4034
26890072	g12701.t1	0.11	0.061460330558372946	0.35026725083069826	1404
26903391	g9849.t1	0.14	0.07654516298802402	0.3839020988976666	2739
26891892	g638.t1	0.16	0.1279691377730725	0.3667056226991149	1151
26897228	g3574.t1	0.09	0.01563370832277445	0.345324231738829	5811
26899932	g7704.t1	0.13	0.09350614627072858	0.2742483875347961	1891
26906394	g17406.t1	0.07	-0.0	0.4082261647217853	404
26888160	g13608.t1	0.09	0.05246519463061661	0.2530256188715432	1481
26892156	g927.t1	0.23	0.2017977860473133	0.5080491176938546	1956
26897265	g3321.t1	0.17	0.11643596160627623	0.46095702304937203	3182
26898875	g1670.t1	0.41	0.4929097562316361	0.8491293638703088	2826
26893333	g11415.t1	0.11	0.07105902569202466	0.34160664651211947	962
26900636	g8376.t2	0.15	0.10974223830879848	0.37019958738181336	1305
26902289	g5310.t1	0.11	0.04616841974957499	0.4567980475120531	600
26899066	g9117.t1	0.1	0.04473048345589736	0.37906515389931206	1172
26902010	g5545.t1	0.19	0.17605147460849613	0.35967981019641465	575
26895825	g8797.t1	0.14	0.10120592515953564	0.3152468480552353	2612
26907975	g12130.t1	0.12	0.0676958496991093	0.35870570501848625	4395
26904276	g6685.t1	0.17	0.11076075323943566	0.46821757171256706	2317
26903753	g6172.t1	0.1	0.045004500990276496	0.33446735209717593	2651
26897670	g9149.t1	0.2	0.1408143949460681	0.48981631500595524	1554
26905709	g1570.t1	0.34	0.33657143539611645	1.0151284037226749	1486
26902418	g2792.t1	0.07	0.01452829931699977	0.21576155433883568	206
26897460	g3423.t1	0.11	0.05194139212899859	0.28968191119581654	2531
26890889	g2021.t1	0.1	0.07399360856002604	0.2113883641057408	576
26887985	g6866.t1	0.11	0.029486060042501344	0.408003016847482	2104
26906022	g2373.t1	0.13	0.050866947254070795	0.4408399986765892	661
26900292	g7705.t1	0.11	0.05927679800774151	0.27750230600169223	2971
26899188	g1456.t1	0.13	0.0705591529995787	0.40424737554951534	3063
26903347	g6498.t1	0.14	0.08359550612476449	0.4058193229206155	3831
26894686	g9391.t1	0.19	0.12002978367703415	0.5433060031738544	2656
26891913	g15710.t1	0.11	0.03093221890053685	0.3815632006688478	496
26907495	g6072.t1	0.13	0.07144198554833683	0.3622340910816516	10306
26897008	g3639.t1	0.13	0.0709189369687595	0.4092978996855232	795
26895079	g13893.t1	0.21	0.15496068702224935	0.5226649334887812	4887
26888684	g7458.t1	0.25	0.22772519749836248	0.5626127994312535	9336
26902704	g10843.t1	0.17	0.11777876361334122	0.49203257276742624	894
26892563	g749.t1	0.16	0.11026105722135725	0.46493101364365713	1585
26901417	g10995.t1	0.12	0.047667973573670405	0.4989676695427343	741
26901310	g5056.t1	0.19	0.15703922008909493	0.4401059638736849	3669
26892841	g4159.t1	0.13	0.05812035464950701	0.41030142891250054	1147
26890930	g15110.t1	0.13	0.09000636927400615	0.34493732078425093	1100
26891537	g4110.t1	0.11	0.055336041164061454	0.3648256279813735	1928
26906675	g7285.t1	0.11	0.0175446596810291	0.5149743746540637	277
26903800	g6699.t1	0.18	0.10650774824378073	0.5097250960449169	1756
26906600	g12021.t1	0.21	0.1485653181061885	0.5357710372536058	3173
26904908	g12305.t1	0.25	0.20471912317416535	0.6383674756710056	2678
26889464	g15026.t1	0.19	0.15430426375755124	0.3914586150788969	2666
26901295	g10934.t1	0.07	0.028829904980199425	0.20667701149054463	755
26904476	g12358.t1	0.28	0.29203344829111955	0.5261160880522431	4004
26907774	g12232.t1	0.22	0.16331168205389074	0.5321081866090319	1635
26889062	g10368.t1	0.2	0.16907438549491746	0.39973382130534296	1602
26895509	g8971.t1	0.07	0.020567410035349277	0.2504776126837314	2342
26906075	g2377.t1	0.1	0.04380807161731086	0.34841551835862816	708
26900988	g13456.t1	0.12	0.058566327728577436	0.33856124872501525	1658
26896659	g3507.t1	0.07	0.022800146477411517	0.2579588231129704	1135
26898468	g3706.t1	0.16	0.10511411687014913	0.39193160686463113	6692
26903615	g6573.t1	0.14	0.09647997191577284	0.34318906379549163	4355
26894605	g11440.t1	0.08	0.03277832567604688	0.2837092258530057	1862
26895584	g14534.t1	0.14	0.06332873935993087	0.551780096234056	753
26903742	g6791.t1	0.16	0.10304872107500686	0.3839274075578708	2605
26891224	g7139.t1	0.13	0.06652765117066502	0.3355320027928509	2223
26898365	g14473.t1	0.16	0.1189864161005261	0.40424737554951534	1106
26900596	g7688.t1	0.08	0.03593501677192313	0.2233758329368492	520
26892568	g884.t1	0.22	0.17694953057289836	0.4978745946683775	2108
26898884	g1935.t1	0.07	0.04262510607237441	0.21498314222952067	546
26895932	g12946.t1	0.14	0.08011420372922207	0.45082350715526864	1154
26892997	g17493.t1	0.09	0.02709098131049572	0.3337593038973143	1370
26901718	g5459.t1	0.08	0.019068823774357542	0.2801351312261715	741
26891487	g15811.t1	0.08	0.04196899023603337	0.22599363664167565	1396
26900509	g9616.t1	0.14	0.06223664605591757	0.46035782874256803	1013
26896309	g16628.t1	0.22	0.18811581626977597	0.481007077028311	5310
26896035	g13842.t1	0.07	0.04323963857045803	0.14583218799472455	522
26889299	g8548.t1	0.11	0.04536380859306123	0.3236368389810801	1631
26905346	g12311.t1	0.15	0.08123270830231576	0.40475533357773685	1858
26894695	g484.t1	0.14	0.09372979876611123	0.36097738837475174	1779
26904721	g13370.t1	0.22	0.19071354562082982	0.45875411241860675	8015
26907540	g11737.t1	0.09	0.027958974174104954	0.31430307012295733	880
26899202	g1560.t1	0.26	0.21895596135838286	0.5898178545213796	1181
26898896	g1829.t1	0.09	0.03566036694737626	0.4556188019860886	289
26906721	g17283.t1	0.19	0.15736926673654564	0.39960339786357457	985
26899470	g7585.t1	0.2	0.15630930505252244	0.5494416844584316	3361
26903490	g6362.t1	0.09	0.026106200935537435	0.3171426381150252	2573
26897086	g15627.t1	0.11	0.11836900669785118	0.12505261933294226	1946
26906819	g9944.t1	0.15	0.09806231224698439	0.341198382243718	1113
26907705	g12082.t1	0.14	0.05656782136293138	0.5958006856988387	473
26899941	g8209.t1	0.16	0.09566610826721986	0.4662661624333504	2176
26895627	g8776.t1	0.08	0.03767608250520088	0.29500781068186466	1760
26905657	g17016.t1	0.11	0.039882813457326735	0.33128040816119897	2504
26903952	g14060.t1	0.14	0.07832701691686844	0.438925511357505	2841
26902571	g5293.t1	0.04	0.017815564506080357	0.09136758389504131	432
26899296	g1433.t1	0.09	0.03059047635819342	0.3079351565812012	1849
26895964	g14616.t1	0.24	0.24017126585767742	0.4579696176539564	3234
26903303	g6111.t1	0.23	0.18906130560492318	0.5359037779059472	4605
26899414	g13518.t1	0.21	0.15535573027822241	0.49543565977418813	1865
26898691	g1453.t2	0.14	0.08514526013813087	0.38909534506137555	1771
26894235	g389.t1	0.17	0.12209635083269949	0.4707691568067445	1951
26902567	g5086.t1	0.13	0.08792799978806548	0.31701427939487614	1817
26894094	g11417.t1	0.07	0.02198579075158144	0.3092534905469449	907
26889921	g15018.t1	0.22	0.18021340937953761	0.49572546157215003	13616
26891621	g1055.t1	0.14	0.07475901164279651	0.5183282091976089	805
26888123	g11647.t1	0.14	0.06846255132524214	0.4334915014318994	1432
26891009	g15076.t1	0.11	0.054515403157685244	0.3241000163927443	1570
26892072	g916.t1	0.1	0.023231945920728678	0.37576621775202734	940
26904529	g12266.t1	0.1	0.04659031915175914	0.32572882890516375	1720
26908151	g4856.t1	0.14	0.0988615930567551	0.36279488919207514	5709
26897100	g9706.t1	0.12	0.06300994240608992	0.34238174612820516	2173
26892079	g946.t1	0.11	0.07333121854233143	0.30904934410463736	1530
26899499	g7755.t1	0.21	0.1748304599243565	0.49574255169406056	960
26900397	g15275.t1	0.07	0.02252819546590241	0.22918631220140584	1175
26899842	g7747.t1	0.08	0.01880976329776757	0.25235417746590966	478
26900841	g15267.t1	0.33	0.37133052991805277	0.6134534650303001	1604
26906917	g12148.t1	0.06	0.008862732378588407	0.2635484151284164	346
26901364	g5144.t1	0.17	0.1170101288412716	0.38747385265734713	2163
26904572	g5741.t1	0.17	0.1357214529584363	0.3751297947373375	894
26905409	g3004.t1	0.09	0.03125452230042605	0.29314973151525875	755
26889415	g15948.t1	0.3	0.2980729422633056	0.5970980181267131	10859
26891147	g13111.t1	0.04	0.01320456643128693	0.16044517215696424	567
26907266	g11812.t1	0.18	0.14754926510631378	0.44815712988561296	2042
26904580	g16494.t1	0.14	0.07662159671765809	0.3574956077061861	981
26903093	g6165.t1	0.22	0.20501955690077506	0.38860370295920793	1568
26891527	g1079.t1	0.14	0.08983416831157352	0.3975806649865807	1249
26905875	g4171.t1	0.17	0.10729120063059992	0.449979487250738	5144
26899880	g7648.t1	0.1	0.05065737247992111	0.2936091496000684	1315
26903207	g6312.t1	0.1	0.0514743346358951	0.25742967835601127	2146
26888627	g7434.t1	0.17	0.13606882331018816	0.4192980478376222	1402
26903673	g6332.t1	0.13	0.06547229931057844	0.4759341198066587	494
26905219	g13379.t1	0.06	0.024412244633088755	0.1984781320241296	1859
26896328	g13046.t2	0.13	0.08936002530467062	0.3520012174020748	1555
26894978	g13005.t2	0.1	0.04055041595270678	0.3648256279813735	933
26888995	g16215.t1	0.17	0.12438503969283718	0.41212835874832665	932
26894725	g9392.t1	0.21	0.15591625332447118	0.5420755714662429	3809
26896357	g13081.t1	0.29	0.29853532482761536	0.613647568596419	2706
26898210	g13558.t1	0.26	0.21008572885495141	0.6954070692594515	1732
26898066	g9183.t1	0.27	0.2613406839430578	0.6251429768435186	3231
26891071	g8006.t1	0.11	0.03523398967857769	0.39733295306025923	2471
26897174	g3239.t1	0.17	0.11000246879727078	0.44007508275103024	3675
26891622	g1036.t1	0.19	0.1565071605610759	0.4133667396559073	3782
26902091	g11006.t1	0.11	0.04260780463520099	0.34110823665848944	1274
26894860	g8926.t1	0.1	0.04453998726113368	0.32602644621989246	1415
26897534	g2259.t1	0.12	0.07961444618036922	0.25948474111648834	3258
26897350	g16661.t1	0.15	0.10641445551259948	0.36025408281252747	3529
26895940	g16778.t1	0.3	0.3036200567271689	0.6343118424495754	4941
26898722	g1710.t1	0.18	0.13558578609115227	0.4124982838459953	2221
26897818	g6994.t1	0.41	0.5019292873704113	0.8948273490667743	4697
26901976	g5281.t1	0.19	0.15100977837264962	0.46446399897111734	1991
26891705	g3980.t1	0.09	0.04953989642698188	0.25548822252784276	5401
26896325	g16582.t1	0.36	0.35054845513829314	1.0741710454500815	6934
26901274	g5258.t1	0.17	0.1032246254073108	0.47436513286501936	2977
26892633	g15678.t1	0.22	0.1672238424486353	0.5492570169314641	2207
26907728	g11792.t1	0.1	0.06738780454241718	0.25431752937246893	729
26906421	g10132.t1	0.16	0.06597657970946787	0.490444850554998	430
26888953	g10431.t1	0.23	0.1972068497070189	0.5450535937469857	1041
26906549	g4829.t1	0.19	0.1188320459065752	0.5099264653574436	2805
26907513	g4626.t1	0.08	0.03561499969949092	0.2300477005668565	523
26902011	g5070.t1	0.13	0.05293607562906699	0.44543419374660126	678
26907624	g17296.t1	0.16	0.10007581014258218	0.38990659446443154	767
26902312	g2684.t1	0.28	0.257998837618238	0.6183542497837345	4448
26896736	g9243.t1	0.25	0.212950997547971	0.5710578932877619	3370
26895587	g15544.t1	0.23	0.20883504942630834	0.4798098028746226	1524
26898643	g1586.t1	0.23	0.18471179677864755	0.5148879915159565	1978
26894152	g17660.t1	0.2	0.17117493943149373	0.4000788698646899	2137
26892477	g15824.t1	0.14	0.07202789114770666	0.4513136578668222	4171
26903468	g6810.t1	0.13	0.081236928561586	0.37090855362138986	1748
26904515	g5825.t1	0.11	0.05025211580920609	0.3951474114775076	1954
26904412	g5747.t1	0.25	0.22290298689246307	0.5398847901863891	1251
26905347	g5894.t1	0.26	0.23456678250292268	0.5070081737377186	4367
26888325	g6898.t1	0.12	0.07150477866995353	0.3117131096791367	1786
26893165	g2201.t1	0.11	0.06551016837618828	0.32952499483788433	816
26899008	g1452.t1	0.34	0.36667826899702805	0.7516334112386279	7666
26902445	g5601.t1	0.09	0.013453275515000487	0.4197118409515671	346
26896980	g16551.t1	0.06	0.01939271537722438	0.18891710356874003	2671
26896186	g16533.t1	0.11	0.040854210628486126	0.34597688834474954	4608
26894601	g4606.t1	0.07	0.011583241820605224	0.2567146548649745	400
26906273	g6053.t1	0.1	0.04952899469214001	0.3114880534133819	2641
26889830	g10562.t1	0.28	0.26951531711156895	0.5712268718772802	5425
26907506	g17355.t1	0.09	0.0362435423667576	0.2118037615132029	842
26894056	g9453.t1	0.16	0.09766501222877878	0.39304512125516966	3174
26898078	g1343.t1	0.06	0.0148219510595773	0.21403939514357306	2260
26907063	g6063.t1	0.14	0.08822024467526379	0.4006329107225537	3701
26891041	g1157.t1	0.15	0.09222507322055255	0.3774219576555419	1919
26896984	g3647.t1	0.13	0.08359388078057291	0.36071710992523637	8237
26902654	g5591.t1	0.04	0.006237042181243129	0.18977006809981392	969
26890246	g12732.t1	0.18	0.10829587866142018	0.490444850554998	554
26893114	g9458.t1	0.11	0.06646412695777486	0.29266761910466044	1305
26894985	g12930.t1	0.17	0.09580779119456331	0.5551290894036063	1316
26907410	g10080.t1	0.2	0.1399558352173525	0.5151037170560571	9653
26889454	g10501.t1	0.1	0.057986549813062976	0.2885209955632181	1744
26903031	g14018.t1	0.11	0.06298081882692626	0.30409883108112323	1630
26888177	g13579.t1	0.16	0.10663086658540694	0.3568362048942182	499
26907964	g10047.t1	0.22	0.17663340009215353	0.544452752537202	6981
26906175	g329.t1	0.16	0.09706072042143213	0.4718521685406109	1044
26905856	g2345.t1	0.09	0.04798524724755535	0.29948343190033966	1211
26908037	g11933.t1	0.11	0.05445236310566975	0.3010968257388801	6073
26901437	g2675.t1	0.07	0.016777517101069173	0.31701427939487614	1022
26894937	g15396.t1	0.08	0.0292281271898253	0.26333593548962725	6983
26892629	g966.t1	0.06	0.025992700356783114	0.14467774959336865	436
