ness_ID,gene,transcript,SFS0,SFS4,pi0,pi4
26896081,g9848,g9848.t1,"[786, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[244, 5, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002082613062017418,0.013806556214216953
26894915,g9849,g9849.t1,"[196, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[76, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00859826131099689,0.014825442372070782
26895013,g9850,g9850.t1,"[2213, 32, 4, 8, 2, 3, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[712, 40, 9, 8, 8, 1, 3, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00643247624467553,0.024014656367597545
26894998,g9851,g9851.t1,"[3359, 139, 20, 28, 23, 10, 12, 4, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1076, 87, 27, 35, 12, 6, 14, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01538818168811812,0.036045494313210844
26895588,g9852,g9852.t1,"[1139, 18, 2, 10, 4, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 18, 3, 4, 3, 2, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008110340545604729,0.029179613557627056
26896066,g9853,g9853.t1,"[1003, 15, 2, 3, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[257, 29, 8, 3, 1, 1, 3, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005844279459356558,0.042085637673872967
26895599,g9854,g9854.t1,"[1235, 19, 16, 13, 23, 14, 5, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[381, 10, 3, 6, 8, 1, 9, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02371237916324214,0.03460207612456747
26895054,g9855,g9855.t1,"[1031, 9, 4, 5, 3, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[276, 12, 4, 7, 5, 3, 3, 8, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006412277935456744,0.04767397154940407
26895478,g9856,g9856.t1,"[2789, 23, 5, 6, 12, 5, 5, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[740, 59, 17, 17, 20, 15, 16, 10, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006451184282569203,0.05313069733589871
26894910,g9857,g9857.t1,"[864, 20, 3, 7, 3, 5, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[262, 17, 7, 10, 5, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013832389889728302,0.04121219763360864
26894922,g9858,g9858.t1,"[1013, 13, 3, 4, 2, 4, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[286, 10, 4, 5, 2, 1, 4, 5, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007825607893221146,0.04050276520864756
26895305,g9859,g9859.t1,"[1015, 26, 5, 5, 6, 3, 5, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[315, 16, 3, 6, 5, 2, 3, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011988690607329074,0.029208670285439973
26895395,g9860,g9860.t1,"[1229, 27, 27, 10, 12, 13, 4, 1, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[356, 19, 11, 8, 11, 14, 4, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02110065163054954,0.05169478644170848
26896089,g9861,g9861.t1,"[9071, 135, 84, 50, 40, 11, 24, 14, 22, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3018, 177, 89, 71, 50, 34, 40, 20, 42, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010368056678986382,0.04141827671239437
26894849,g9862,g9862.t1,"[173, 1, 1, 2, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020572163291546125,0.022525676937441647
26895562,g9863,g9863.t1,"[1034, 15, 5, 10, 12, 10, 11, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[309, 10, 4, 2, 5, 6, 5, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02092213697073032,0.03288813109784977
26895129,g9864,g9864.t1,"[1239, 38, 8, 12, 18, 7, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[353, 21, 11, 14, 14, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016204421984820052,0.042948300963355335
26895987,g9865,g9865.t1,"[1633, 40, 12, 20, 16, 5, 5, 5, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[493, 15, 11, 9, 10, 0, 3, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017424199861415437,0.03130624230368476
26894955,g9866,g9866.t1,"[565, 2, 0, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[172, 8, 0, 2, 4, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004631055447193421,0.03254427850587558
26895744,g9867,g9867.t1,"[1109, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[315, 5, 3, 6, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00114305812010903,0.015713670697820047
26895028,g9868,g9868.t1,"[1917, 13, 1, 3, 1, 1, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[556, 28, 3, 6, 4, 2, 3, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0032444148273796302,0.024320549318150315
26895620,g9869,g9869.t1,"[326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.016206482593037214
26895308,g9870,g9870.t1,"[389, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[112, 4, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0028937783764905454,0.01650326797385621
26896020,g9871,g9871.t1,"[809, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[219, 2, 2, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0001371742112482853,0.011437908496732024
26895149,g9872,g9872.t1,"[985, 2, 3, 1, 3, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[270, 13, 6, 2, 8, 4, 6, 1, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0056022408963585435,0.04856743535988819
26896046,g9873,g9873.t1,"[4741, 54, 36, 16, 47, 24, 46, 36, 22, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1614, 47, 36, 26, 28, 18, 29, 18, 20, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019904222627794156,0.040783178889208065
26895127,g9874,g9874.t1,"[447, 3, 3, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[114, 9, 2, 3, 2, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0068499015326654675,0.045799341634464
26895909,g9875,g9875.t1,"[1014, 12, 1, 5, 3, 4, 6, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[339, 11, 1, 1, 4, 1, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011649146350555431,0.021291073507028378
26895268,g9876,g9876.t1,"[1661, 32, 5, 3, 12, 17, 8, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[541, 28, 3, 4, 7, 21, 13, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017151279646254857,0.04703603575608796
26896110,g9877,g9877.t1,"[336, 5, 1, 2, 2, 2, 7, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[97, 8, 1, 1, 1, 4, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02167086573921934,0.051114462879168765
26895430,g9878,g9878.t1,"[1303, 24, 1, 2, 9, 13, 5, 6, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[338, 22, 5, 1, 7, 10, 7, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015932266414954023,0.044039446173095596
26894877,g9879,g9879.t2,"[530, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[173, 4, 2, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0020355859667193954,0.019397006114273665
26894878,g9879,g9879.t1,"[530, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[173, 4, 2, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0020355859667193954,0.019397006114273665
26895190,g9880,g9880.t1,"[1752, 3, 7, 3, 3, 4, 3, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[552, 6, 14, 8, 12, 3, 4, 5, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00619870307442476,0.0322090647497406
26896127,g9881,g9881.t1,"[1008, 2, 3, 4, 4, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[245, 5, 2, 8, 11, 0, 1, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005733287467033597,0.04773782304441211
26895183,g9882,g9882.t1,"[498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 2, 0, 0, 3, 2, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.03921568627450981
26895618,g9883,g9883.t1,"[2649, 49, 18, 13, 15, 3, 11, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[587, 81, 20, 15, 21, 9, 12, 12, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010536439208124802,0.06240939955748837
26895582,g9885,g9885.t1,"[101, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01413009648303766,0.023260284505959246
26895855,g9886,g9886.t1,"[672, 5, 8, 8, 6, 2, 6, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[215, 5, 2, 4, 3, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018276786369978704,0.030390777970822645
26895410,g9887,g9887.t1,"[633, 1, 1, 1, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[175, 8, 4, 4, 3, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005110663164538921,0.03375816993464052
26895751,g9888,g9888.t1,"[512, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[131, 4, 0, 1, 6, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011444266422522317,0.033440773569701855
26894988,g9889,g9889.t1,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,None
26894811,g9890,g9890.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895750,g9891,g9891.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26894893,g9892,g9892.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26896010,g9893,g9893.t1,"[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.07080610021786492
26895990,g9894,g9894.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895991,g9894,g9894.t2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895157,g9895,g9895.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26894943,g9896,g9896.t1,"[354, 11, 0, 2, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[115, 4, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010770257923958113,0.017110367182103195
26895665,g9897,g9897.t1,"[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0
26894771,g9898,g9898.t1,"[256, 8, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[64, 3, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009330126102485604,0.03285880562270571
26895580,g9899,g9899.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26896131,g9900,g9900.t1,"[17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.029048656499636893,0.0
26894847,g9901,g9901.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895559,g9902,g9902.t1,"[2546, 29, 17, 11, 8, 2, 3, 4, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[755, 26, 4, 10, 7, 9, 9, 10, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008538979596908471,0.03628764350499853
26895027,g9903,g9903.t1,"[281, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[76, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018938081710894016,0.015815379649802307
26895626,g9904,g9904.t1,"[834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[208, 5, 4, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.013397214089255613
26895880,g9905,g9905.t1,"[1776, 30, 17, 5, 3, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[679, 28, 14, 5, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007469654528478057,0.0162910935518486
26895165,g9906,g9906.t1,"[3137, 65, 10, 7, 5, 0, 17, 6, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1005, 61, 10, 1, 5, 1, 13, 1, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009220139866873698,0.021066180160712284
26896137,g9907,g9907.t1,"[659, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 10, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0019206083232893355,0.014210178453403832
26895325,g9908,g9908.t1,"[608, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 10, 0, 1, 2, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00018244845831052726,0.02758026287438052
26895446,g9909,g9909.t1,"[1453, 4, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[455, 11, 5, 4, 4, 3, 1, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017601937106581068,0.02292895477974388
26895447,g9909,g9909.t2,"[1453, 4, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[455, 11, 5, 4, 4, 3, 1, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017601937106581068,0.02292895477974388
26895933,g9910,g9910.t1,"[741, 6, 5, 4, 7, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[200, 1, 5, 0, 2, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010348583877995643,0.022264980758658605
26895342,g9911,g9911.t1,"[844, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[232, 3, 3, 2, 6, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00013149243918474687,0.029849210025217433
26896105,g9912,g9912.t1,"[733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[180, 7, 3, 1, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.020841670001333867
26895755,g9913,g9913.t1,"[2418, 10, 1, 7, 4, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[764, 28, 10, 19, 10, 2, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0035136058780810796,0.02715998060001386
26895050,g9914,g9914.t1,"[1202, 7, 1, 2, 2, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[348, 13, 3, 3, 1, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0054296998166941885,0.023022401572766308
26895500,g9915,g9915.t1,"[1828, 6, 5, 1, 0, 3, 1, 1, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[614, 33, 4, 3, 3, 4, 4, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00511600866761799,0.0225998547567175
26894858,g9916,g9916.t1,"[574, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[175, 3, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0021258791867381326,0.02116233880939764
26895269,g9917,g9917.t1,"[3249, 86, 15, 4, 8, 0, 2, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1060, 45, 7, 2, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006766468689827245,0.008642623716153127
26896078,g9918,g9918.t1,"[1091, 6, 0, 0, 0, 4, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[319, 10, 2, 0, 2, 6, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005587086051733588,0.02618135376756067
26896079,g9918,g9918.t2,"[1091, 6, 0, 0, 0, 4, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[319, 10, 2, 0, 2, 6, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005587086051733588,0.02618135376756067
26895250,g9919,g9919.t1,"[883, 3, 0, 0, 4, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[280, 4, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003549758835971865,0.016461725933311175
26895264,g9920,g9920.t1,"[1983, 23, 0, 0, 5, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[711, 13, 1, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004131883776612956,0.007017449999554165
26894935,g9921,g9921.t1,"[866, 18, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[290, 10, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0029728972100503104,0.00592996580530667
26895761,g9922,g9922.t1,"[1296, 3, 2, 0, 1, 0, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[420, 5, 3, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0031380544062681137,0.007110869038973614
26895463,g9923,g9923.t1,"[572, 0, 1, 2, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[200, 4, 0, 3, 0, 2, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00573585756141537,0.0248062015503876
26895018,g9924,g9924.t1,"[1118, 2, 2, 8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[332, 4, 3, 5, 2, 1, 2, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004652903745933028,0.02458761282290694
26896082,g9925,g9925.t1,"[4369, 21, 45, 10, 7, 8, 0, 4, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1213, 17, 30, 19, 4, 12, 4, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006125350505356029,0.021631942886485896
26896083,g9925,g9925.t2,"[4369, 21, 45, 10, 7, 8, 0, 4, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1213, 17, 30, 19, 4, 12, 4, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006125350505356029,0.021631942886485896
26895302,g9926,g9926.t1,"[1507, 2, 8, 1, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[461, 4, 7, 0, 1, 3, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003430943681059475,0.014682201382968645
26895247,g9927,g9927.t1,"[1250, 3, 12, 2, 0, 2, 0, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[423, 0, 10, 0, 2, 1, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006172270371053333,0.013190461369733078
26895923,g9930,g9930.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895023,g9933,g9933.t1,"[1674, 14, 11, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[516, 17, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0031969726626215173,0.0060014092377967294
26895565,g9934,g9934.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895408,g9941,g9941.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895591,g9943,g9943.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895742,g9945,g9945.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895838,g9946,g9946.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895973,g9947,g9947.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895867,g9950,g9950.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26895103,g9951,g9951.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
